Data;DP;Localidade;munic;Regiao;Ocorrencias;Qtde;Qtde Últimos 30 dias;Qtde Últimos 60 dias;Qtde Últimos 90 dias;Qtde YoY;Part. Ocorrencia
01/12/2018 00:00;134ª DP;Campos dos Goytacazes,Rio de Janeiro,RJ,Brazil;Campos dos Goytacazes;Interior;roubo_carga;3;4;6;7;0.00%;1.37%
01/12/2018 00:00;135ª DP;Itaocara,Rio de Janeiro,RJ,Brazil;Itaocara;Interior;roubo_carga;0;1;2;2;0.00%;0.00%
01/12/2018 00:00;137ª DP;Miracema,Rio de Janeiro,RJ,Brazil;Miracema;Interior;roubo_carga;0;0;0;0;0.00%;0.00%
01/12/2018 00:00;138ª DP;Laje do Muriaé,Rio de Janeiro,RJ,Brazil;Laje do Muriaé;Interior;roubo_carga;0;0;0;0;0.00%;0.00%
01/12/2018 00:00;139ª DP;Porciúncula,Rio de Janeiro,RJ,Brazil;Porciúncula;Interior;roubo_carga;0;0;0;0;0.00%;0.00%
01/12/2018 00:00;13ª DP;Rio de Janeiro,Rio de Janeiro,RJ,Brazil;Rio de Janeiro;Capital;roubo_carga;0;0;0;0;-100.00%;0.00%
01/12/2018 00:00;140ª DP;"Natividade;Varre-Sai,Rio de Janeiro,RJ,Brazil";"Natividade;Varre-Sai";Interior;roubo_carga;0;0;0;0;0.00%;0.00%
01/12/2018 00:00;141ª DP;São Fidélis,Rio de Janeiro,RJ,Brazil;São Fidélis;Interior;roubo_carga;2;2;2;2;0.00%;6.06%
01/12/2018 00:00;142ª DP;Cambuci,Rio de Janeiro,RJ,Brazil;Cambuci;Interior;roubo_carga;0;0;0;0;0.00%;0.00%
01/12/2018 00:00;144ª DP;Bom Jesus de Itabapoana,Rio de Janeiro,RJ,Brazil;Bom Jesus de Itabapoana;Interior;roubo_carga;0;0;0;1;0.00%;0.00%
01/12/2018 00:00;145ª DP;São João da Barra,Rio de Janeiro,RJ,Brazil;São João da Barra;Interior;roubo_carga;0;0;0;0;0.00%;0.00%
01/12/2018 00:00;146ª DP;Campos dos Goytacazes,Rio de Janeiro,RJ,Brazil;Campos dos Goytacazes;Interior;roubo_carga;2;3;7;7;100.00%;1.83%
01/12/2018 00:00;147ª DP;São Francisco de Itabapoana,Rio de Janeiro,RJ,Brazil;São Francisco de Itabapoana;Interior;roubo_carga;0;0;0;0;0.00%;0.00%
01/12/2018 00:00;148ª DP;"Cardoso Moreira;Italva,Rio de Janeiro,RJ,Brazil";"Cardoso Moreira;Italva";Interior;roubo_carga;0;1;1;1;-100.00%;0.00%
01/12/2018 00:00;14ª DP;Rio de Janeiro,Rio de Janeiro,RJ,Brazil;Rio de Janeiro;Capital;roubo_carga;0;0;0;0;-100.00%;0.00%
01/12/2018 00:00;151ª DP;Nova Friburgo,Rio de Janeiro,RJ,Brazil;Nova Friburgo;Interior;roubo_carga;0;0;1;1;-100.00%;0.00%
01/12/2018 00:00;152ª DP;Duas Barras,Rio de Janeiro,RJ,Brazil;Duas Barras;Interior;roubo_carga;0;0;0;1;0.00%;0.00%
01/12/2018 00:00;153ª DP;Cantagalo,Rio de Janeiro,RJ,Brazil;Cantagalo;Interior;roubo_carga;0;0;0;0;0.00%;0.00%
01/12/2018 00:00;154ª DP;"Cordeiro;Macuco,Rio de Janeiro,RJ,Brazil";"Cordeiro;Macuco";Interior;roubo_carga;0;0;0;0;0.00%;0.00%
01/12/2018 00:00;155ª DP;São Sebastião do Alto,Rio de Janeiro,RJ,Brazil;São Sebastião do Alto;Interior;roubo_carga;0;0;0;0;-100.00%;0.00%
01/12/2018 00:00;156ª DP;Santa Maria Madalena,Rio de Janeiro,RJ,Brazil;Santa Maria Madalena;Interior;roubo_carga;0;0;0;0;0.00%;0.00%
01/12/2018 00:00;157ª DP;Trajano de Morais,Rio de Janeiro,RJ,Brazil;Trajano de Morais;Interior;roubo_carga;0;0;0;0;0.00%;0.00%
01/12/2018 00:00;158ª DP;Bom Jardim,Rio de Janeiro,RJ,Brazil;Bom Jardim;Interior;roubo_carga;0;0;0;0;0.00%;0.00%
01/12/2018 00:00;159ª DP;Cachoeiras de Macacu,Rio de Janeiro,RJ,Brazil;Cachoeiras de Macacu;Interior;roubo_carga;0;1;1;1;0.00%;0.00%
01/12/2018 00:00;15ª DP;Rio de Janeiro,Rio de Janeiro,RJ,Brazil;Rio de Janeiro;Capital;roubo_carga;1;1;1;1;0.00%;1.49%
01/12/2018 00:00;165ª DP;Mangaratiba,Rio de Janeiro,RJ,Brazil;Mangaratiba;Interior;roubo_carga;0;2;2;3;0.00%;0.00%
01/12/2018 00:00;166ª DP;Angra dos Reis,Rio de Janeiro,RJ,Brazil;Angra dos Reis;Interior;roubo_carga;0;6;7;8;-100.00%;0.00%
01/12/2018 00:00;167ª DP;Paraty,Rio de Janeiro,RJ,Brazil;Paraty;Interior;roubo_carga;0;0;0;0;0.00%;0.00%
01/12/2018 00:00;168ª DP;Rio Claro,Rio de Janeiro,RJ,Brazil;Rio Claro;Interior;roubo_carga;0;0;0;0;0.00%;0.00%
01/12/2018 00:00;16ª DP;Rio de Janeiro,Rio de Janeiro,RJ,Brazil;Rio de Janeiro;Capital;roubo_carga;2;6;10;12;-50.00%;0.77%
01/12/2018 00:00;17ª DP;Rio de Janeiro,Rio de Janeiro,RJ,Brazil;Rio de Janeiro;Capital;roubo_carga;6;13;18;21;-40.00%;2.37%
01/12/2018 00:00;18ª DP;Rio de Janeiro,Rio de Janeiro,RJ,Brazil;Rio de Janeiro;Capital;roubo_carga;0;0;0;0;-100.00%;0.00%
01/12/2018 00:00;19ª DP;Rio de Janeiro,Rio de Janeiro,RJ,Brazil;Rio de Janeiro;Capital;roubo_carga;1;2;3;5;-80.00%;0.50%
01/12/2018 00:00;1ª DP;Rio de Janeiro,Rio de Janeiro,RJ,Brazil;Rio de Janeiro;Capital;roubo_carga;0;0;1;2;-100.00%;0.00%
01/12/2018 00:00;20ª DP;Rio de Janeiro,Rio de Janeiro,RJ,Brazil;Rio de Janeiro;Capital;roubo_carga;6;8;9;13;-50.00%;3.31%
01/12/2018 00:00;21ª DP;Rio de Janeiro,Rio de Janeiro,RJ,Brazil;Rio de Janeiro;Capital;roubo_carga;21;53;67;95;-40.00%;6.33%
01/12/2018 00:00;22ª DP;Rio de Janeiro,Rio de Janeiro,RJ,Brazil;Rio de Janeiro;Capital;roubo_carga;29;55;76;93;-27.50%;9.48%
01/12/2018 00:00;23ª DP;Rio de Janeiro,Rio de Janeiro,RJ,Brazil;Rio de Janeiro;Capital;roubo_carga;3;4;5;7;50.00%;1.65%
01/12/2018 00:00;24ª DP;Rio de Janeiro,Rio de Janeiro,RJ,Brazil;Rio de Janeiro;Capital;roubo_carga;2;7;10;12;-71.43%;1.12%
01/12/2018 00:00;25ª DP;Rio de Janeiro,Rio de Janeiro,RJ,Brazil;Rio de Janeiro;Capital;roubo_carga;14;25;36;54;-36.36%;6.90%
01/12/2018 00:00;26ª DP;Rio de Janeiro,Rio de Janeiro,RJ,Brazil;Rio de Janeiro;Capital;roubo_carga;9;13;16;17;-74.29%;4.52%
01/12/2018 00:00;27ª DP;Rio de Janeiro,Rio de Janeiro,RJ,Brazil;Rio de Janeiro;Capital;roubo_carga;4;13;23;34;-76.47%;1.04%
01/12/2018 00:00;28ª DP;Rio de Janeiro,Rio de Janeiro,RJ,Brazil;Rio de Janeiro;Capital;roubo_carga;2;5;12;15;-81.82%;1.27%
01/12/2018 00:00;29ª DP;Rio de Janeiro,Rio de Janeiro,RJ,Brazil;Rio de Janeiro;Capital;roubo_carga;9;17;22;28;-57.14%;1.69%
01/12/2018 00:00;30ª DP;Rio de Janeiro,Rio de Janeiro,RJ,Brazil;Rio de Janeiro;Capital;roubo_carga;1;3;6;10;0.00%;0.48%
01/12/2018 00:00;31ª DP;Rio de Janeiro,Rio de Janeiro,RJ,Brazil;Rio de Janeiro;Capital;roubo_carga;28;46;54;65;-9.68%;8.46%
01/12/2018 00:00;32ª DP;Rio de Janeiro,Rio de Janeiro,RJ,Brazil;Rio de Janeiro;Capital;roubo_carga;9;17;23;27;200.00%;1.89%
01/12/2018 00:00;33ª DP;Rio de Janeiro,Rio de Janeiro,RJ,Brazil;Rio de Janeiro;Capital;roubo_carga;26;54;82;98;18.18%;6.27%
01/12/2018 00:00;34ª DP;Rio de Janeiro,Rio de Janeiro,RJ,Brazil;Rio de Janeiro;Capital;roubo_carga;32;68;104;139;14.29%;4.65%
01/12/2018 00:00;35ª DP;Rio de Janeiro,Rio de Janeiro,RJ,Brazil;Rio de Janeiro;Capital;roubo_carga;10;19;36;45;-41.18%;1.64%
01/12/2018 00:00;36ª DP;Rio de Janeiro,Rio de Janeiro,RJ,Brazil;Rio de Janeiro;Capital;roubo_carga;3;7;11;14;0.00%;0.78%
01/12/2018 00:00;37ª DP;Rio de Janeiro,Rio de Janeiro,RJ,Brazil;Rio de Janeiro;Capital;roubo_carga;2;3;7;10;100.00%;1.05%
01/12/2018 00:00;38ª DP;Rio de Janeiro,Rio de Janeiro,RJ,Brazil;Rio de Janeiro;Capital;roubo_carga;26;47;61;82;-72.04%;8.10%
01/12/2018 00:00;39ª DP;Rio de Janeiro,Rio de Janeiro,RJ,Brazil;Rio de Janeiro;Capital;roubo_carga;25;69;103;117;-56.14%;6.81%
01/12/2018 00:00;40ª DP;Rio de Janeiro,Rio de Janeiro,RJ,Brazil;Rio de Janeiro;Capital;roubo_carga;9;20;28;35;-40.00%;2.80%
01/12/2018 00:00;41ª DP;Rio de Janeiro,Rio de Janeiro,RJ,Brazil;Rio de Janeiro;Capital;roubo_carga;7;14;29;33;600.00%;3.89%
01/12/2018 00:00;42ª DP;Rio de Janeiro,Rio de Janeiro,RJ,Brazil;Rio de Janeiro;Capital;roubo_carga;4;8;9;11;100.00%;1.53%
01/12/2018 00:00;43ª DP;Rio de Janeiro,Rio de Janeiro,RJ,Brazil;Rio de Janeiro;Capital;roubo_carga;6;9;14;17;200.00%;2.87%
01/12/2018 00:00;44ª DP;Rio de Janeiro,Rio de Janeiro,RJ,Brazil;Rio de Janeiro;Capital;roubo_carga;18;28;32;40;-37.93%;7.96%
01/12/2018 00:00;45ª DP;Rio de Janeiro,Rio de Janeiro,RJ,Brazil;Rio de Janeiro;Capital;roubo_carga;0;0;0;0;-100.00%;0.00%
01/12/2018 00:00;48ª DP;Seropédica,Rio de Janeiro,RJ,Brazil;Seropédica;Baixada Fluminense;roubo_carga;4;8;13;15;100.00%;5.26%
01/12/2018 00:00;4ª DP;Rio de Janeiro,Rio de Janeiro,RJ,Brazil;Rio de Janeiro;Capital;roubo_carga;2;3;4;7;100.00%;1.00%
01/12/2018 00:00;50ª DP;Itaguaí,Rio de Janeiro,RJ,Brazil;Itaguaí;Baixada Fluminense;roubo_carga;2;3;7;8;0.00%;1.53%
01/12/2018 00:00;51ª DP;Paracambi,Rio de Janeiro,RJ,Brazil;Paracambi;Baixada Fluminense;roubo_carga;2;6;10;14;-60.00%;4.55%
01/12/2018 00:00;52ª DP;Nova Iguaçu,Rio de Janeiro,RJ,Brazil;Nova Iguaçu;Baixada Fluminense;roubo_carga;5;7;10;12;-50.00%;1.20%
01/12/2018 00:00;53ª DP;Mesquita,Rio de Janeiro,RJ,Brazil;Mesquita;Baixada Fluminense;roubo_carga;12;15;16;20;200.00%;4.65%
01/12/2018 00:00;54ª DP;Belford Roxo,Rio de Janeiro,RJ,Brazil;Belford Roxo;Baixada Fluminense;roubo_carga;32;51;87;120;-65.96%;5.16%
01/12/2018 00:00;55ª DP;Queimados,Rio de Janeiro,RJ,Brazil;Queimados;Baixada Fluminense;roubo_carga;5;6;9;10;66.67%;3.01%
01/12/2018 00:00;56ª DP;Nova Iguaçu,Rio de Janeiro,RJ,Brazil;Nova Iguaçu;Baixada Fluminense;roubo_carga;17;44;49;52;70.00%;4.15%
01/12/2018 00:00;57ª DP;Nilópolis,Rio de Janeiro,RJ,Brazil;Nilópolis;Baixada Fluminense;roubo_carga;5;8;11;12;66.67%;1.94%
01/12/2018 00:00;58ª DP;Nova Iguaçu,Rio de Janeiro,RJ,Brazil;Nova Iguaçu;Baixada Fluminense;roubo_carga;19;33;40;49;-24.00%;3.48%
01/12/2018 00:00;59ª DP;Duque de Caxias,Rio de Janeiro,RJ,Brazil;Duque de Caxias;Baixada Fluminense;roubo_carga;60;116;173;211;-31.82%;5.92%
01/12/2018 00:00;5ª DP;Rio de Janeiro,Rio de Janeiro,RJ,Brazil;Rio de Janeiro;Capital;roubo_carga;5;6;8;9;400.00%;1.53%
01/12/2018 00:00;60ª DP;Duque de Caxias,Rio de Janeiro,RJ,Brazil;Duque de Caxias;Baixada Fluminense;roubo_carga;27;45;64;84;-22.86%;5.95%
01/12/2018 00:00;61ª DP;Duque de Caxias,Rio de Janeiro,RJ,Brazil;Duque de Caxias;Baixada Fluminense;roubo_carga;4;12;16;17;33.33%;6.06%
01/12/2018 00:00;62ª DP;Duque de Caxias,Rio de Janeiro,RJ,Brazil;Duque de Caxias;Baixada Fluminense;roubo_carga;18;24;31;38;63.64%;7.11%
01/12/2018 00:00;63ª DP;Japeri,Rio de Janeiro,RJ,Brazil;Japeri;Baixada Fluminense;roubo_carga;1;3;4;6;0.00%;1.43%
01/12/2018 00:00;64ª DP;São João de Meriti,Rio de Janeiro,RJ,Brazil;São João de Meriti;Baixada Fluminense;roubo_carga;46;108;141;170;9.52%;6.30%
01/12/2018 00:00;65ª DP;Magé,Rio de Janeiro,RJ,Brazil;Magé;Baixada Fluminense;roubo_carga;2;3;5;6;-33.33%;2.67%
01/12/2018 00:00;66ª DP;Magé,Rio de Janeiro,RJ,Brazil;Magé;Baixada Fluminense;roubo_carga;4;6;7;8;100.00%;2.55%
01/12/2018 00:00;67ª DP;Guapimirim,Rio de Janeiro,RJ,Brazil;Guapimirim;Baixada Fluminense;roubo_carga;0;1;3;3;-100.00%;0.00%
01/12/2018 00:00;6ª DP;Rio de Janeiro,Rio de Janeiro,RJ,Brazil;Rio de Janeiro;Capital;roubo_carga;2;8;14;31;-83.33%;1.12%
01/12/2018 00:00;70ª DP;Tanguá,Rio de Janeiro,RJ,Brazil;Tanguá;Interior;roubo_carga;0;1;1;1;-100.00%;0.00%
01/12/2018 00:00;71ª DP;Itaboraí,Rio de Janeiro,RJ,Brazil;Itaboraí;Interior;roubo_carga;15;31;46;60;-48.28%;5.95%
01/12/2018 00:00;72ª DP;São Gonçalo,Rio de Janeiro,RJ,Brazil;São Gonçalo;Grande Niterói;roubo_carga;22;41;57;73;-70.27%;4.50%
01/12/2018 00:00;73ª DP;São Gonçalo,Rio de Janeiro,RJ,Brazil;São Gonçalo;Grande Niterói;roubo_carga;16;27;40;54;-36.00%;3.95%
01/12/2018 00:00;74ª DP;São Gonçalo,Rio de Janeiro,RJ,Brazil;São Gonçalo;Grande Niterói;roubo_carga;54;87;124;167;25.58%;9.38%
01/12/2018 00:00;75ª DP;São Gonçalo,Rio de Janeiro,RJ,Brazil;São Gonçalo;Grande Niterói;roubo_carga;33;63;92;115;-28.26%;9.48%
01/12/2018 00:00;76ª DP;Niterói,Rio de Janeiro,RJ,Brazil;Niterói;Grande Niterói;roubo_carga;1;1;1;1;0.00%;0.51%
01/12/2018 00:00;77ª DP;Niterói,Rio de Janeiro,RJ,Brazil;Niterói;Grande Niterói;roubo_carga;2;4;7;7;100.00%;1.10%
01/12/2018 00:00;78ª DP;Niterói,Rio de Janeiro,RJ,Brazil;Niterói;Grande Niterói;roubo_carga;19;33;47;63;171.43%;6.05%
01/12/2018 00:00;79ª DP;Niterói,Rio de Janeiro,RJ,Brazil;Niterói;Grande Niterói;roubo_carga;3;10;11;13;50.00%;2.26%
01/12/2018 00:00;7ª DP;Rio de Janeiro,Rio de Janeiro,RJ,Brazil;Rio de Janeiro;Capital;roubo_carga;2;4;6;7;0.00%;2.44%
01/12/2018 00:00;81ª DP;Niterói,Rio de Janeiro,RJ,Brazil;Niterói;Grande Niterói;roubo_carga;2;2;3;3;100.00%;1.32%
01/12/2018 00:00;82ª DP;Maricá,Rio de Janeiro,RJ,Brazil;Maricá;Grande Niterói;roubo_carga;2;3;3;3;0.00%;1.20%
01/12/2018 00:00;88ª DP;Barra do Pirai,Rio de Janeiro,RJ,Brazil;Barra do Pirai;Interior;roubo_carga;0;1;2;3;0.00%;0.00%
01/12/2018 00:00;89ª DP;Resende,Rio de Janeiro,RJ,Brazil;Resende;Interior;roubo_carga;0;0;0;1;0.00%;0.00%
01/12/2018 00:00;90ª DP;Barra Mansa,Rio de Janeiro,RJ,Brazil;Barra Mansa;Interior;roubo_carga;0;1;3;3;0.00%;0.00%
01/12/2018 00:00;91ª DP;Valença,Rio de Janeiro,RJ,Brazil;Valença;Interior;roubo_carga;0;0;0;0;0.00%;0.00%
01/12/2018 00:00;92ª DP;Rio das Flores,Rio de Janeiro,RJ,Brazil;Rio das Flores;Interior;roubo_carga;0;0;0;0;0.00%;0.00%
01/12/2018 00:00;93ª DP;Volta Redonda,Rio de Janeiro,RJ,Brazil;Volta Redonda;Interior;roubo_carga;1;1;1;1;0.00%;0.48%
01/12/2018 00:00;94ª DP;Piraí,Rio de Janeiro,RJ,Brazil;Piraí;Interior;roubo_carga;2;2;6;7;100.00%;8.00%
01/12/2018 00:00;95ª DP;Vassouras,Rio de Janeiro,RJ,Brazil;Vassouras;Interior;roubo_carga;0;0;0;0;-100.00%;0.00%
01/12/2018 00:00;97ª DP;Mendes,Rio de Janeiro,RJ,Brazil;Mendes;Interior;roubo_carga;0;0;0;0;0.00%;0.00%
01/12/2018 00:00;98ª DP;Engenheiro Paulo de Frontin,Rio de Janeiro,RJ,Brazil;Engenheiro Paulo de Frontin;Interior;roubo_carga;0;0;0;0;0.00%;0.00%
01/12/2018 00:00;99ª DP;Itatiaia,Rio de Janeiro,RJ,Brazil;Itatiaia;Interior;roubo_carga;0;0;0;0;-100.00%;0.00%
01/12/2018 00:00;9ª DP;Rio de Janeiro,Rio de Janeiro,RJ,Brazil;Rio de Janeiro;Capital;roubo_carga;2;5;7;9;100.00%;1.01%
01/01/2017 00:00;101ª DP;Pinheiral,Rio de Janeiro,RJ,Brazil;Pinheiral;Interior;roubo_transeunte;4;4;4;4;0.00%;33.33%
01/01/2017 00:00;104ª DP;São José do Vale do Rio Preto,Rio de Janeiro,RJ,Brazil;São José do Vale do Rio Preto;Interior;roubo_transeunte;0;0;0;0;0.00%;0.00%
01/01/2017 00:00;105ª DP;Petrópolis,Rio de Janeiro,RJ,Brazil;Petrópolis;Interior;roubo_transeunte;9;9;9;9;0.00%;6.92%
01/01/2017 00:00;106ª DP;Petrópolis,Rio de Janeiro,RJ,Brazil;Petrópolis;Interior;roubo_transeunte;0;0;0;0;0.00%;0.00%
01/01/2017 00:00;107ª DP;Paraíba do Sul,Rio de Janeiro,RJ,Brazil;Paraíba do Sul;Interior;roubo_transeunte;0;0;0;0;0.00%;0.00%
01/01/2017 00:00;109ª DP;Sapucaia,Rio de Janeiro,RJ,Brazil;Sapucaia;Interior;roubo_transeunte;1;1;1;1;0.00%;6.25%
01/01/2017 00:00;10ª DP;Rio de Janeiro,Rio de Janeiro,RJ,Brazil;Rio de Janeiro;Capital;roubo_transeunte;35;35;35;35;0.00%;31.25%
01/01/2017 00:00;110ª DP;Teresópolis,Rio de Janeiro,RJ,Brazil;Teresópolis;Interior;roubo_transeunte;4;4;4;4;0.00%;3.74%
01/01/2017 00:00;111ª DP;Sumidouro,Rio de Janeiro,RJ,Brazil;Sumidouro;Interior;roubo_transeunte;0;0;0;0;0.00%;0.00%
01/01/2017 00:00;112ª DP;Carmo,Rio de Janeiro,RJ,Brazil;Carmo;Interior;roubo_transeunte;0;0;0;0;0.00%;0.00%
01/01/2017 00:00;118ª DP;Araruama,Rio de Janeiro,RJ,Brazil;Araruama;Interior;roubo_transeunte;15;15;15;15;0.00%;14.42%
01/01/2017 00:00;119ª DP;Rio Bonito,Rio de Janeiro,RJ,Brazil;Rio Bonito;Interior;roubo_transeunte;4;4;4;4;0.00%;9.52%
01/01/2017 00:00;11ª DP;Rio de Janeiro,Rio de Janeiro,RJ,Brazil;Rio de Janeiro;Capital;roubo_transeunte;0;0;0;0;0.00%;0.00%
01/01/2017 00:00;120ª DP;Silva Jardim,Rio de Janeiro,RJ,Brazil;Silva Jardim;Interior;roubo_transeunte;2;2;2;2;0.00%;13.33%
01/01/2017 00:00;121ª DP;Casimiro de Abreu,Rio de Janeiro,RJ,Brazil;Casimiro de Abreu;Interior;roubo_transeunte;3;3;3;3;0.00%;10.71%
01/01/2017 00:00;122ª DP;Conceição de Macabú,Rio de Janeiro,RJ,Brazil;Conceição de Macabú;Interior;roubo_transeunte;0;0;0;0;0.00%;0.00%
01/01/2017 00:00;123ª DP;Macaé,Rio de Janeiro,RJ,Brazil;Macaé;Interior;roubo_transeunte;20;20;20;20;0.00%;14.71%
01/01/2017 00:00;124ª DP;Saquarema,Rio de Janeiro,RJ,Brazil;Saquarema;Interior;roubo_transeunte;11;11;11;11;0.00%;17.19%
01/01/2017 00:00;125ª DP;São Pedro da Aldeia,Rio de Janeiro,RJ,Brazil;São Pedro da Aldeia;Interior;roubo_transeunte;10;10;10;10;0.00%;17.54%
01/01/2017 00:00;126ª DP;Cabo Frio,Rio de Janeiro,RJ,Brazil;Cabo Frio;Interior;roubo_transeunte;37;37;37;37;0.00%;17.79%
01/01/2017 00:00;127ª DP;Armação dos Búzios,Rio de Janeiro,RJ,Brazil;Armação dos Búzios;Interior;roubo_transeunte;7;7;7;7;0.00%;16.28%
01/01/2017 00:00;128ª DP;Rio das Ostras,Rio de Janeiro,RJ,Brazil;Rio das Ostras;Interior;roubo_transeunte;40;40;40;40;0.00%;24.69%
01/01/2017 00:00;129ª DP;Iguaba Grande,Rio de Janeiro,RJ,Brazil;Iguaba Grande;Interior;roubo_transeunte;2;2;2;2;0.00%;10.00%
01/01/2017 00:00;12ª DP;Rio de Janeiro,Rio de Janeiro,RJ,Brazil;Rio de Janeiro;Capital;roubo_transeunte;38;38;38;38;0.00%;12.97%
01/01/2017 00:00;132ª DP;Arraial do Cabo,Rio de Janeiro,RJ,Brazil;Arraial do Cabo;Interior;roubo_transeunte;4;4;4;4;0.00%;13.33%
01/01/2017 00:00;134ª DP;Campos dos Goytacazes,Rio de Janeiro,RJ,Brazil;Campos dos Goytacazes;Interior;roubo_transeunte;28;28;28;28;0.00%;20.00%
01/01/2017 00:00;135ª DP;Itaocara,Rio de Janeiro,RJ,Brazil;Itaocara;Interior;roubo_transeunte;1;1;1;1;0.00%;5.26%
01/01/2017 00:00;137ª DP;Miracema,Rio de Janeiro,RJ,Brazil;Miracema;Interior;roubo_transeunte;0;0;0;0;0.00%;0.00%
01/01/2017 00:00;138ª DP;Laje do Muriaé,Rio de Janeiro,RJ,Brazil;Laje do Muriaé;Interior;roubo_transeunte;1;1;1;1;0.00%;20.00%
01/01/2017 00:00;139ª DP;Porciúncula,Rio de Janeiro,RJ,Brazil;Porciúncula;Interior;roubo_transeunte;0;0;0;0;0.00%;0.00%
01/01/2017 00:00;13ª DP;Rio de Janeiro,Rio de Janeiro,RJ,Brazil;Rio de Janeiro;Capital;roubo_transeunte;22;22;22;22;0.00%;21.57%
01/01/2017 00:00;140ª DP;"Natividade;Varre-Sai,Rio de Janeiro,RJ,Brazil";"Natividade;Varre-Sai";Interior;roubo_transeunte;0;0;0;0;0.00%;0.00%
01/01/2017 00:00;141ª DP;São Fidélis,Rio de Janeiro,RJ,Brazil;São Fidélis;Interior;roubo_transeunte;0;0;0;0;0.00%;0.00%
01/01/2017 00:00;142ª DP;Cambuci,Rio de Janeiro,RJ,Brazil;Cambuci;Interior;roubo_transeunte;0;0;0;0;0.00%;0.00%
01/01/2017 00:00;144ª DP;Bom Jesus de Itabapoana,Rio de Janeiro,RJ,Brazil;Bom Jesus de Itabapoana;Interior;roubo_transeunte;1;1;1;1;0.00%;3.45%
01/01/2017 00:00;145ª DP;São João da Barra,Rio de Janeiro,RJ,Brazil;São João da Barra;Interior;roubo_transeunte;5;5;5;5;0.00%;11.63%
01/01/2017 00:00;146ª DP;Campos dos Goytacazes,Rio de Janeiro,RJ,Brazil;Campos dos Goytacazes;Interior;roubo_transeunte;18;18;18;18;0.00%;20.45%
01/01/2017 00:00;147ª DP;São Francisco de Itabapoana,Rio de Janeiro,RJ,Brazil;São Francisco de Itabapoana;Interior;roubo_transeunte;5;5;5;5;0.00%;15.63%
01/01/2017 00:00;148ª DP;"Cardoso Moreira;Italva,Rio de Janeiro,RJ,Brazil";"Cardoso Moreira;Italva";Interior;roubo_transeunte;0;0;0;0;0.00%;0.00%
01/01/2017 00:00;14ª DP;Rio de Janeiro,Rio de Janeiro,RJ,Brazil;Rio de Janeiro;Capital;roubo_transeunte;54;54;54;54;0.00%;31.58%
01/01/2017 00:00;151ª DP;Nova Friburgo,Rio de Janeiro,RJ,Brazil;Nova Friburgo;Interior;roubo_transeunte;8;8;8;8;0.00%;7.08%
01/01/2017 00:00;152ª DP;Duas Barras,Rio de Janeiro,RJ,Brazil;Duas Barras;Interior;roubo_transeunte;0;0;0;0;0.00%;0.00%
01/01/2017 00:00;153ª DP;Cantagalo,Rio de Janeiro,RJ,Brazil;Cantagalo;Interior;roubo_transeunte;0;0;0;0;0.00%;0.00%
01/01/2017 00:00;154ª DP;"Cordeiro;Macuco,Rio de Janeiro,RJ,Brazil";"Cordeiro;Macuco";Interior;roubo_transeunte;0;0;0;0;0.00%;0.00%
01/01/2017 00:00;155ª DP;São Sebastião do Alto,Rio de Janeiro,RJ,Brazil;São Sebastião do Alto;Interior;roubo_transeunte;0;0;0;0;0.00%;0.00%
01/01/2017 00:00;156ª DP;Santa Maria Madalena,Rio de Janeiro,RJ,Brazil;Santa Maria Madalena;Interior;roubo_transeunte;0;0;0;0;0.00%;0.00%
01/01/2017 00:00;157ª DP;Trajano de Morais,Rio de Janeiro,RJ,Brazil;Trajano de Morais;Interior;roubo_transeunte;0;0;0;0;0.00%;0.00%
01/01/2017 00:00;158ª DP;Bom Jardim,Rio de Janeiro,RJ,Brazil;Bom Jardim;Interior;roubo_transeunte;0;0;0;0;0.00%;0.00%
01/01/2017 00:00;159ª DP;Cachoeiras de Macacu,Rio de Janeiro,RJ,Brazil;Cachoeiras de Macacu;Interior;roubo_transeunte;3;3;3;3;0.00%;6.00%
01/01/2017 00:00;15ª DP;Rio de Janeiro,Rio de Janeiro,RJ,Brazil;Rio de Janeiro;Capital;roubo_transeunte;12;12;12;12;0.00%;23.08%
01/01/2017 00:00;165ª DP;Mangaratiba,Rio de Janeiro,RJ,Brazil;Mangaratiba;Interior;roubo_transeunte;2;2;2;2;0.00%;3.51%
01/01/2017 00:00;166ª DP;Angra dos Reis,Rio de Janeiro,RJ,Brazil;Angra dos Reis;Interior;roubo_transeunte;15;15;15;15;0.00%;13.04%
01/01/2017 00:00;167ª DP;Paraty,Rio de Janeiro,RJ,Brazil;Paraty;Interior;roubo_transeunte;2;2;2;2;0.00%;5.00%
01/01/2017 00:00;168ª DP;Rio Claro,Rio de Janeiro,RJ,Brazil;Rio Claro;Interior;roubo_transeunte;1;1;1;1;0.00%;6.25%
01/01/2017 00:00;16ª DP;Rio de Janeiro,Rio de Janeiro,RJ,Brazil;Rio de Janeiro;Capital;roubo_transeunte;58;58;58;58;0.00%;22.39%
01/01/2017 00:00;17ª DP;Rio de Janeiro,Rio de Janeiro,RJ,Brazil;Rio de Janeiro;Capital;roubo_transeunte;50;50;50;50;0.00%;27.32%
01/01/2017 00:00;18ª DP;Rio de Janeiro,Rio de Janeiro,RJ,Brazil;Rio de Janeiro;Capital;roubo_transeunte;78;78;78;78;0.00%;42.62%
